upc,dynamic_profit,myopic_profit,vdo_contribution,alpha,capacity,washout_horizon
3800000127,315.9430726272595,315.9430726272595,0.0,2.0,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.0,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.0,2,12
1600066510,541.2813844209451,536.9138019649376,4.367582456007426,2.05,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.05,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.05,2,12
3800000110,212.51990838258354,212.77867187777187,-0.2587634951883331,2.05,2,12
3800000120,438.84450324351894,434.24667204161085,4.597831201908093,2.05,2,12
3800000127,315.9430726272595,315.9430726272595,0.0,2.05,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.05,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.05,2,12
1600066510,555.7431225353833,550.5065894121446,5.236533123238701,2.1,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.1,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.1,2,12
3800000110,213.54797508659811,213.8295917707675,-0.2816166841693928,2.1,2,12
3800000120,454.3299667001178,449.18455898230354,5.145407717814237,2.1,2,12
3800000127,315.9430726272595,315.9430726272595,0.0,2.1,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.1,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.1,2,12
1600066510,570.2048606498216,564.0993768593514,6.105483790470203,2.15,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.15,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.15,2,12
3800000110,214.5760417906127,214.8805116637632,-0.30446987315050933,2.15,2,12
3800000120,469.8154301567164,464.1224459229958,5.692984233720608,2.15,2,12
3800000127,315.9430726272595,310.22448347304004,5.718589154219444,2.15,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.15,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.15,2,12
1600066510,584.6665987642599,577.6921643065584,6.974434457701477,2.2,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.2,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.2,2,12
3800000110,215.60410849462733,215.93143155675884,-0.3273230621315122,2.2,2,12
3800000120,485.30089361331517,479.06033286368825,6.240560749626923,2.2,2,12
3800000127,317.99966360223766,318.03299449782486,-0.033330895587198484,2.2,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.2,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.2,2,12
1600066510,596.2359892558106,588.5663942643239,7.669594991486747,2.24,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.24,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.24,2,12
3800000110,216.42656185783898,216.77216747115537,-0.34560561331639406,2.24,2,12
3800000120,497.68926437859426,491.01064241624226,6.678621962351997,2.24,2,12
3800000127,324.4910039281097,324.2798033176526,0.21120061045712646,2.24,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.24,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.24,2,12
1600066510,599.1283368786983,591.2849517537651,7.8433851249332065,2.25,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.25,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.25,2,12
3800000110,216.6321751986419,216.9823514497545,-0.3501762511126003,2.25,2,12
3800000120,500.78635706991395,493.9982198043806,6.788137265533351,2.25,2,12
3800000127,326.115566004492,325.84150552260957,0.2740604818824295,2.25,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.25,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.25,2,12
1600066510,613.5900749931366,604.877739200972,8.712335792164595,2.3,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.3,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.3,2,12
3800000110,217.66024190265648,218.03327134275017,-0.37302944009368844,2.3,2,12
3800000120,516.2718205265127,508.93610674507295,7.335713781439722,2.3,2,12
3800000127,334.23837638640356,333.6500165473943,0.5883598390092857,2.3,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.3,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.3,2,12
1600066510,628.0518131075748,618.4705266481789,9.581286459395983,2.35,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.35,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.35,2,12
3800000110,218.68830860667106,219.08419123574583,-0.39588262907477656,2.35,2,12
3800000120,531.7572839831116,523.8739936857655,7.883290297346093,2.35,2,12
3800000127,342.36118676831524,341.4585275721791,0.9026591961361419,2.35,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.35,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.35,2,12
1600066510,642.5135512220132,632.0633140953856,10.450237126627599,2.4,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.4,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.4,2,12
3800000110,219.71637531068563,220.13511112874147,-0.41873581805583626,2.4,2,12
3800000120,547.2427474397102,538.811880626458,8.430866813252237,2.4,2,12
3800000127,350.48399715022686,349.2670385969638,1.216958553263055,2.4,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.4,2,12
3800001611,420.799896737785,420.799896737785,0.0,2.4,2,12
1600066510,656.9752893364515,645.6561015425926,11.319187793858873,2.45,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.45,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.45,2,12
3800000110,220.7444420147002,221.18603102173716,-0.4415890070369528,2.45,2,12
3800000120,562.7282108963091,553.7497675671505,8.978443329158608,2.45,2,12
3800000127,358.6068075321386,357.0755496217485,1.5312579103900816,2.45,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.45,2,12
3800001611,420.799896737785,397.42778514552526,23.372111592259728,2.45,2,12
1600066510,671.4370274508899,659.2488889897994,12.188138461090489,2.5,2,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.5,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.5,2,12
3800000110,221.7725087187148,222.2369509147328,-0.4644421960180125,2.5,2,12
3800000120,578.2136743529077,568.6876545078428,9.526019845064866,2.5,2,12
3800000127,366.7296179140502,364.8840606465332,1.8455572675169947,2.5,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.5,2,12
3800001611,420.799896737785,402.47977401552765,18.320122722257338,2.5,2,12
1600066510,685.898765565328,672.8416764370062,13.057089128321763,2.55,2,12
1600066590,531.9719934097901,521.7809811734638,10.191012236326287,2.55,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.55,2,12
3800000110,222.80057542272937,223.28787080772847,-0.48729538499910063,2.55,2,12
3800000120,593.6991378095065,583.6255414485353,10.073596360971237,2.55,2,12
3800000127,374.8524282959618,372.6925716713179,2.159856624643851,2.55,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.55,2,12
3800001611,420.799896737785,407.5317628855301,13.268133852254891,2.55,2,12
1600066510,700.3605036797663,686.4344638842133,13.926039795553038,2.6,2,12
1600066590,532.4376269540487,532.6969887430246,-0.25936178897586615,2.6,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.6,2,12
3800000110,223.82864212674394,224.33879070072413,-0.5101485739801888,2.6,2,12
3800000120,609.1846012661053,598.5634283892277,10.621172876877608,2.6,2,12
3800000127,382.97523867787345,380.50108269610274,2.474155981770707,2.6,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.6,2,12
3800001611,420.799896737785,412.58375175553255,8.216144982252445,2.6,2,12
1600066510,714.8222417942046,700.0272513314201,14.79499046278454,2.65,2,12
1600066590,546.0599334893999,546.0720279495998,-0.012094460199932655,2.65,2,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.65,2,12
3800000110,222.8889492874368,222.8889483438148,9.436219841063576e-07,2.65,2,12
3800000120,624.6700647227038,613.50131532992,11.168749392783866,2.65,2,12
3800000127,389.24174906876203,388.30959372088745,0.9321553478745841,2.65,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.65,2,12
3800001611,420.799896737785,417.63574062553505,3.164156112249941,2.65,2,12
1600066510,729.2839799086431,713.620038778627,15.663941130016156,2.7,2,12
1600066590,557.8494876207085,557.947485571278,-0.09799795056949279,2.7,2,12
1600066610,600.2839356946781,593.8574049460657,6.426530748612436,2.7,2,12
3800000110,223.84031397354318,223.84031298728942,9.862537524440995e-07,2.7,2,12
3800000120,640.1555281793027,628.4392022706126,11.716325908690123,2.7,2,12
3800000127,397.189504704319,396.11810474567227,1.0713999586467366,2.7,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.7,2,12
3800001611,420.799896737785,422.68772949553744,-1.8878327577524487,2.7,2,12
1600066510,743.7457180230814,727.2128262258337,16.532891797247657,2.75,2,12
1600066590,565.4450114517063,569.8229431929559,-4.377931741249654,2.75,2,12
1600066610,612.8737941227337,612.8737941227337,0.0,2.75,2,12
3800000110,225.88460882482084,202.62012967797958,23.264479146841268,2.75,2,12
3800000120,654.922544469937,643.3770892113051,11.545455258631819,2.75,2,12
3800000127,405.13726033987575,403.926615770457,1.2106445694187755,2.75,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.75,2,12
3800001611,420.799896737785,427.73971836553994,-6.939821627754952,2.75,2,12
1600066510,758.2074561375194,740.8056136730406,17.40184246447882,2.8,2,12
1600066590,581.4285958833258,581.6984008146338,-0.2698049313080446,2.8,2,12
1600066610,623.0139194668427,623.0139194668427,0.0,2.8,2,12
3800000110,220.1946058461783,202.62012967797958,17.574476168198714,2.8,2,12
3800000120,671.1264550925,658.3149761519973,12.811478940502752,2.8,2,12
3800000127,413.0850159754326,411.7351267952418,1.3498891801908144,2.8,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.8,2,12
3800001611,422.61267578193133,432.79170723554233,-10.179031453611003,2.8,2,12
1600066510,772.669194251958,754.3984011202476,18.27079313171032,2.85,2,12
1600066590,593.2181500146345,593.573858436312,-0.35570842167749106,2.85,2,12
1600066610,633.1540448109519,633.1540448109519,0.0,2.85,2,12
3800000110,220.91998943218752,202.62012967797958,18.299859754207944,2.85,2,12
3800000120,686.6119185490988,673.2528630926898,13.35905545640901,2.85,2,12
3800000127,421.03277161098947,419.5436378200265,1.489133790962967,2.85,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.85,2,12
3800001611,423.7170985834697,437.8436961055448,-14.126597522075087,2.85,2,12
1600066510,787.130932366396,767.9911885674543,19.13974379894171,2.9,2,12
1600066590,605.0077041459431,605.4493160579899,-0.4416119120468238,2.9,2,12
1600066610,643.2941701550608,643.2941701550608,0.0,2.9,2,12
3800000110,221.64537301819672,202.62012967797958,19.025243340217145,2.9,2,12
3800000120,702.0973820056975,688.1907500333822,13.906631972315267,2.9,2,12
3800000127,428.98052724654633,427.3521488448112,1.6283784017351195,2.9,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.9,2,12
3800001611,424.8215213850078,442.8956849755472,-18.0741635905394,2.9,2,12
1600066510,801.5926704808345,781.5839760146612,20.008694466173324,2.95,2,12
1600066590,616.7972582772518,617.324773679668,-0.5275154024162703,2.95,2,12
1600066610,653.43429549917,653.43429549917,0.0,2.95,2,12
3800000110,215.1668471711186,202.62012967797958,12.546717493139028,2.95,2,12
3800000120,717.5828454622964,703.1286369740748,14.454208488221639,2.95,2,12
3800000127,436.9282828821032,435.16065986959603,1.7676230125071584,2.95,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.95,2,12
3800001611,433.89458708307245,447.9476738455497,-14.053086762477221,2.95,2,12
1600066510,816.0544085952728,795.176763461868,20.877645133404826,3.0,2,12
1600066590,628.5868124085605,629.200231301346,-0.6134188927854893,3.0,2,12
1600066610,663.5744208432791,663.5744208432791,0.0,3.0,2,12
3800000110,208.41765430075253,202.62012967797958,5.797524622772954,3.0,2,12
3800000120,733.0683089188951,718.0665239147671,15.00178500412801,3.0,2,12
3800000127,444.87603851766005,442.96917089438074,1.906867623279311,3.0,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,3.0,2,12
3800001611,443.7036953193693,452.9996627155521,-9.295967396182846,3.0,2,12
1600066510,830.516146709711,808.7695509090748,21.746595800636214,3.05,2,12
1600066590,640.376366539869,641.075688923024,-0.6993223831550495,3.05,2,12
1600066610,673.7145461873881,673.7145461873881,0.0,3.05,2,12
3800000110,208.6298567389228,202.62012967797958,6.00972706094322,3.05,2,12
3800000120,748.5537723754937,733.0044108554595,15.549361520034267,3.05,2,12
3800000127,452.8237941532169,450.77768191916556,2.04611223405135,3.05,2,12
3800001520,421.8072541043035,421.8072541043035,0.0,3.05,2,12
3800001611,447.357849241967,458.05165158555457,-10.69380234358755,3.05,2,12
1600066510,844.9778848241496,822.3623383562818,22.615546467867716,3.1,2,12
1600066590,649.9879734648408,652.951146544702,-2.9631730798612352,3.1,2,12
1600066610,683.8546715314973,683.8546715314973,0.0,3.1,2,12
3800000110,202.62012967797958,202.62012967797958,0.0,3.1,2,12
3800000120,763.0418251250549,747.942297796152,15.09952732890281,3.1,2,12
3800000127,460.77154978877377,458.58619294395027,2.1853568448235023,3.1,2,12
3800001520,431.3413608586571,421.8072541043035,9.534106754353559,3.1,2,12
3800001611,452.04334687598475,463.103640455557,-11.06029357957226,3.1,2,12
1600066510,859.4396229385876,835.9551258034886,23.48449713509899,3.15,2,12
1600066590,661.6789244533295,664.8266041663801,-3.147679713050593,3.15,2,12
1600066610,693.9947968756063,693.9947968756063,0.0,3.15,2,12
3800000110,202.62012967797958,202.62012967797958,0.0,3.15,2,12
3800000120,778.4874366472144,762.8801847368442,15.607251910370223,3.15,2,12
3800000127,468.7193054243305,466.3947039687351,2.3246014555954275,3.15,2,12
3800001520,434.09528132843525,421.8072541043035,12.288027224131724,3.15,2,12
3800001611,455.77878965969404,468.1556293255594,-12.376839665865361,3.15,2,12
1600066510,873.9013610530261,849.5479132506955,24.353447802330606,3.2,2,12
1600066590,675.7450289337952,676.7020617880581,-0.957032854262934,3.2,2,12
1600066610,704.1349222197153,704.1349222197153,0.0,3.2,2,12
3800000110,202.62012967797958,202.62012967797958,0.0,3.2,2,12
3800000120,795.01016274529,777.8180716775368,17.192091067753267,3.2,2,12
3800000127,476.6670610598875,474.2032149935199,2.46384606636758,3.2,2,12
3800001520,447.7786928613183,435.83871266880067,11.939980192517623,3.2,2,12
3800001611,446.27499761294115,460.96134098128846,-14.686343368347309,3.2,2,12
1600066510,498.537894505076,498.537894505076,0.0,1.4,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.4,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.4,3,12
3800000110,202.62012967797958,198.93648850573723,3.6836411722423463,1.4,3,12
3800000120,317.04256543707953,317.04256543707953,0.0,1.4,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.4,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.4,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.4,3,12
1600066510,498.537894505076,498.537894505076,0.0,1.45,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.45,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.45,3,12
3800000110,202.62012967797958,199.93456699605957,2.685562681920004,1.45,3,12
3800000120,317.04256543707953,317.04256543707953,0.0,1.45,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.45,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.45,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.45,3,12
1600066510,498.537894505076,498.537894505076,0.0,1.5,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.5,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.5,3,12
3800000110,202.62012967797958,200.93264548638194,1.6874841915976333,1.5,3,12
3800000120,317.04256543707953,317.04256543707953,0.0,1.5,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.5,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.5,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.5,3,12
1600066510,498.537894505076,498.537894505076,0.0,1.55,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.55,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.55,3,12
3800000110,202.62012967797958,201.9307239767043,0.689405701275291,1.55,3,12
3800000120,317.04256543707953,317.04256543707953,0.0,1.55,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.55,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.55,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.55,3,12
1600066510,498.537894505076,498.537894505076,0.0,1.6,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.6,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.6,3,12
3800000110,203.32039290905655,202.92880246702666,0.39159044202989435,1.6,3,12
3800000120,317.04256543707953,317.04256543707953,0.0,1.6,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.6,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.6,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.6,3,12
1600066510,498.537894505076,498.537894505076,0.0,1.65,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.65,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.65,3,12
3800000110,204.3713128491751,203.926880957349,0.444431891826099,1.65,3,12
3800000120,317.2261038783959,314.74357651607164,2.4825273623242765,1.65,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.65,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.65,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.65,3,12
1600066510,498.537894505076,498.537894505076,0.0,1.7,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.7,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.7,3,12
3800000110,205.4222327892937,204.92495944767137,0.49727334162233205,1.7,3,12
3800000120,330.56470250458335,329.68146345676416,0.8832390478191883,1.7,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.7,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.7,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.7,3,12
1600066510,498.537894505076,498.537894505076,0.0,1.75,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.75,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.75,3,12
3800000110,206.47315272941225,205.9230379379937,0.5501147914185367,1.75,3,12
3800000120,346.01031402674306,344.6193503974566,1.390963629286432,1.75,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.75,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.75,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.75,3,12
1600066510,498.537894505076,498.537894505076,0.0,1.8,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.8,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.8,3,12
3800000110,207.52407266953085,206.92111642831608,0.6029562412147698,1.8,3,12
3800000120,361.45592554890277,359.557237338149,1.8986882107537895,1.8,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.8,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.8,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.8,3,12
1600066510,498.537894505076,482.5426521761103,15.995242328965674,1.85,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.85,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.85,3,12
3800000110,208.5749926096494,207.91919491863842,0.6557976910109744,1.85,3,12
3800000120,376.90264941712405,374.4951242788414,2.407525138282665,1.85,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.85,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.85,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.85,3,12
1600066510,498.6392646776987,496.13543962331715,2.5038250543815366,1.9,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.9,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.9,3,12
3800000110,209.625912549768,208.91727340896077,0.7086391408072359,1.9,3,12
3800000120,392.38811287372266,389.43301121953374,2.9551016541889226,1.9,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.9,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.9,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.9,3,12
1600066510,512.3579081920685,509.728227070524,2.629681121544536,1.95,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,1.95,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,1.95,3,12
3800000110,210.67683248988655,209.91535189928314,0.7614805906034121,1.95,3,12
3800000120,407.8735763303215,404.3708981602262,3.502678170095294,1.95,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,1.95,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,1.95,3,12
3800001611,420.799896737785,420.799896737785,0.0,1.95,3,12
1600066510,526.8196463065069,523.321014517731,3.498631788775924,2.0,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.0,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.0,3,12
3800000110,211.72775243000515,210.91343038960548,0.8143220403996736,2.0,3,12
3800000120,423.35903978692016,419.3087851009186,4.050254686001551,2.0,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,2.0,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.0,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.0,3,12
1600066510,541.2813844209451,536.9138019649376,4.367582456007426,2.05,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.05,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.05,3,12
3800000110,212.7786723701237,211.91150887992785,0.8671634901958498,2.05,3,12
3800000120,438.84450324351894,434.24667204161085,4.597831201908093,2.05,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,2.05,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.05,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.05,3,12
1600066510,555.7431225353833,550.5065894121446,5.236533123238701,2.1,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.1,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.1,3,12
3800000110,213.8295923102423,212.90958737025022,0.9200049399920829,2.1,3,12
3800000120,454.3299667001178,449.18455898230354,5.145407717814237,2.1,3,12
3800000127,315.9430726272595,315.9430726272595,0.0,2.1,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.1,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.1,3,12
1600066510,570.2048606498216,564.0993768593514,6.105483790470203,2.15,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.15,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.15,3,12
3800000110,214.88051225036085,213.90766586057256,0.9728463897882875,2.15,3,12
3800000120,469.8154301567164,464.1224459229958,5.692984233720608,2.15,3,12
3800000127,315.9430726272595,310.22448347304004,5.718589154219444,2.15,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.15,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.15,3,12
1600066510,584.6665987642599,577.6921643065584,6.974434457701477,2.2,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.2,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.2,3,12
3800000110,215.9314321904794,214.9057443508949,1.0256878395844922,2.2,3,12
3800000120,485.30089361331517,479.06033286368825,6.240560749626923,2.2,3,12
3800000127,317.99966360223766,318.03299449782486,-0.033330895587198484,2.2,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.2,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.2,3,12
1600066510,596.2359892558106,588.5663942643239,7.669594991486747,2.24,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.24,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.24,3,12
3800000110,216.77216814257426,216.77216747115537,6.714188884870964e-07,2.24,3,12
3800000120,497.68926437859426,491.01064241624226,6.678621962351997,2.24,3,12
3800000127,324.4910039281097,324.0701528571959,0.42085107091378404,2.24,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.24,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.24,3,12
1600066510,599.1283368786983,591.2849517537651,7.8433851249332065,2.25,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.25,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.25,3,12
3800000110,216.982352130598,216.9823514497545,6.80843498912509e-07,2.25,3,12
3800000120,500.78635706991395,493.9982198043806,6.788137265533351,2.25,3,12
3800000127,326.115566004492,325.65970398430727,0.45586202018472477,2.25,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.25,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.25,3,12
1600066510,613.5900749931366,604.877739200972,8.712335792164595,2.3,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.3,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.3,3,12
3800000110,218.03327207071655,218.03327134275017,7.279663805093151e-07,2.3,3,12
3800000120,516.2718205265127,508.93610674507295,7.335713781439722,2.3,3,12
3800000127,334.23837638640356,333.60745961986413,0.6309167665394284,2.3,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.3,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.3,3,12
1600066510,628.0518131075748,618.4705266481789,9.581286459395983,2.35,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.35,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.35,3,12
3800000110,218.68830860667106,219.08419123574583,-0.39588262907477656,2.35,3,12
3800000120,531.7572839831116,523.8739936857655,7.883290297346093,2.35,3,12
3800000127,342.7888248939616,341.555215255421,1.2336096385405995,2.35,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.35,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.35,3,12
1600066510,642.5135512220132,632.0633140953856,10.450237126627599,2.4,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.4,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.4,3,12
3800000110,219.71637531068563,220.13511112874147,-0.41873581805583626,2.4,3,12
3800000120,547.2427474397102,538.811880626458,8.430866813252237,2.4,3,12
3800000127,350.99206782074305,349.50297089097785,1.4890969297651964,2.4,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.4,3,12
3800001611,420.799896737785,420.799896737785,0.0,2.4,3,12
1600066510,656.9752893364515,645.6561015425926,11.319187793858873,2.45,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.45,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.45,3,12
3800000110,220.7444420147002,221.18603102173716,-0.4415890070369528,2.45,3,12
3800000120,562.7282108963091,553.7497675671505,8.978443329158608,2.45,3,12
3800000127,359.1953107475247,357.4507265265347,1.7445842209899638,2.45,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.45,3,12
3800001611,420.799896737785,397.8000046216881,22.999892116096873,2.45,3,12
1600066510,671.4370274508899,659.2488889897994,12.188138461090489,2.5,3,12
1600066590,531.9719934097901,531.9719934097901,0.0,2.5,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.5,3,12
3800000110,221.7725087187148,222.2369509147328,-0.4644421960180125,2.5,3,12
3800000120,578.2136743529077,568.6876545078428,9.526019845064866,2.5,3,12
3800000127,367.3985536743062,365.39848216209157,2.0000715122146175,2.5,3,12
3800001520,421.8072541043035,421.8072541043035,0.0,2.5,3,12
3800001611,420.799896737785,403.186302289604,17.613594448181004,2.5,3,12
1600066510,685.898765565328,672.8416764370062,13.057089128321763,2.55,3,12
1600066590,531.9719934097901,522.3211127062438,9.650880703546363,2.55,3,12
1600066610,593.8574049460657,593.8574049460657,0.0,2.55,3,12
