week,dynamic_profit,myopic_profit,vdo_contribution,cumulative_vdo,decision_week,alpha,capacity,washout_horizon
23,133.21093223265333,133.21451250671993,-0.0035802740665928923,0.39480014533739904,False,1.6,2,12
24,134.62211463901818,134.6253243423257,-0.0032097033075331183,0.3915904420298659,False,1.6,2,12
1,158.50314572010907,160.88814946545364,-2.3850037453445623,-2.3850037453445623,True,1.65,2,12
2,157.86439330638203,154.45098942156858,3.413403884813448,1.0284001394688858,True,1.65,2,12
3,116.95237885773585,117.19463969417359,-0.24226083643773677,0.786139303031149,True,1.65,2,12
4,126.70523827439759,128.59762003810528,-1.8923817637076894,-1.1062424606765404,True,1.65,2,12
5,159.10120469949385,156.62867839488996,2.472526304603889,1.3662838439273486,True,1.65,2,12
6,154.51987623222166,154.44261501906084,0.07726121316082413,1.4435450570881727,True,1.65,2,12
7,153.00963558898138,154.37102195448324,-1.3613863655018577,0.08215869158631506,True,1.65,2,12
8,149.59471140650015,147.4809117365627,2.113799669937464,2.195958361523779,True,1.65,2,12
9,140.34283054464345,140.37477113987012,-0.03194059522667203,2.164017766297107,True,1.65,2,12
10,140.7889746889739,142.12474652183522,-1.335771832861326,0.828245933435781,True,1.65,2,12
11,143.19741421257808,141.27253397214585,1.9248802404322305,2.7531261738680115,True,1.65,2,12
12,143.51767530564848,143.57441441749216,-0.05673911184368308,2.6963870620243284,True,1.65,2,12
13,149.63558615259683,149.61727067303252,0.01831547956430768,2.714702541588636,False,1.65,2,12
14,146.7978410141701,146.7688183887547,0.029022625415393577,2.7437251670040297,False,1.65,2,12
15,143.40248829022192,143.37308131259965,0.029406977622272734,2.7731321446263024,False,1.65,2,12
16,140.16299154379902,140.13029969077473,0.03269185302428923,2.8058239976505917,False,1.65,2,12
17,125.60162962103742,125.57539601609741,0.026233604940003374,2.832057602590595,False,1.65,2,12
18,112.58984233395418,112.5685921882875,0.02125014566668426,2.8533077482572793,False,1.65,2,12
19,111.43706158189873,111.41975363266754,0.017307949231195607,2.870615697488475,False,1.65,2,12
20,108.49370160484483,108.48057409446014,0.013127510384691732,2.8837432078731666,False,1.65,2,12
21,124.25453926425945,124.24513047237983,0.009408791879621958,2.8931519997527886,False,1.65,2,12
22,130.23394245277507,130.2236343769349,0.010308075840157471,2.903460075592946,False,1.65,2,12
23,133.19939268322278,133.1891742435904,0.010218439632382115,2.913678515225328,False,1.65,2,12
24,134.60843767740502,134.59515693848,0.01328073892503312,2.9269592541503613,False,1.65,2,12
1,158.50314572010907,165.25232899698796,-6.749183276878881,-6.749183276878881,True,1.7,2,12
2,162.3016255690234,154.45098942156858,7.850636147454821,1.1014528705759403,True,1.7,2,12
3,116.7075024942692,117.19463969417359,-0.48713719990438165,0.6143156706715587,True,1.7,2,12
4,126.59826830329695,131.99152775576204,-5.393259452465088,-4.778943781793529,True,1.7,2,12
5,164.2282721225667,156.62867839488996,7.599593727676734,2.820649945883204,True,1.7,2,12
6,153.75500664474933,154.44261501906084,-0.6876083743115089,2.1330415715716953,True,1.7,2,12
7,151.84316349041333,158.61115747087007,-6.767993980456737,-4.634952408885042,True,1.7,2,12
8,154.97534051844283,147.4809117365627,7.494428781880146,2.859476372995104,True,1.7,2,12
9,139.71061637751785,140.37477113987012,-0.6641547623522683,2.1953216106428357,True,1.7,2,12
10,139.7477326590065,146.06248918727212,-6.314756528265633,-4.119434917622797,True,1.7,2,12
11,147.89488801435215,141.27253397214585,6.622354042206297,2.5029191245834994,True,1.7,2,12
12,142.95803045363039,143.57441441749216,-0.6163839638617787,1.8865351607217207,True,1.7,2,12
13,149.39099789080572,149.61727067303252,-0.22627278222680047,1.6602623784949202,False,1.7,2,12
14,146.66416093610397,146.7688183887547,-0.10465745265074133,1.5556049258441789,False,1.7,2,12
15,143.31635025777518,143.37308131259965,-0.05673105482446772,1.4988738710197111,False,1.7,2,12
16,140.09306716297397,140.13029969077473,-0.03723252780076791,1.4616413432189432,False,1.7,2,12
17,125.5524842789448,125.57539601609741,-0.022911737152611522,1.4387296060663317,False,1.7,2,12
18,112.55368275364562,112.5685921882875,-0.014909434641879216,1.4238201714244525,False,1.7,2,12
19,111.40960916712373,111.41975363266754,-0.010144465543802994,1.4136757058806495,False,1.7,2,12
20,108.47245611128844,108.48057409446014,-0.008117983171700871,1.4055577227089486,False,1.7,2,12
21,124.23795807003302,124.24513047237983,-0.007172402346810713,1.398385320362138,False,1.7,2,12
22,130.2171212434511,130.2236343769349,-0.006513133483821321,1.3918721868783166,False,1.7,2,12
23,133.18342699443843,133.1891742435904,-0.005747249151966116,1.3861249377263505,False,1.7,2,12
24,134.58954439019516,134.59515693848,-0.0056125482848301544,1.3805123894415203,False,1.7,2,12
1,158.50314572010907,169.6165085285223,-11.113362808413228,-11.113362808413228,True,1.75,2,12
2,166.64385963209708,154.45098942156858,12.192870210528497,1.0795074021152686,True,1.75,2,12
3,116.7075024942692,117.19463969417359,-0.48713719990438165,0.592370202210887,True,1.75,2,12
4,126.59826830329695,135.3854354734188,-8.787167170121847,-8.19479696791096,True,1.75,2,12
5,168.4915336027591,156.62867839488996,11.862855207869131,3.668058239958171,True,1.75,2,12
6,153.75500664474933,154.44261501906084,-0.6876083743115089,2.980449865646662,True,1.75,2,12
7,151.84316349041333,162.85129298725687,-11.008129496843537,-8.027679631196875,True,1.75,2,12
8,159.1930104488267,147.4809117365627,11.712098712264009,3.6844190810671336,True,1.75,2,12
9,139.71061637751785,140.37477113987012,-0.6641547623522683,3.0202643187148652,True,1.75,2,12
10,139.7477326590065,150.00023185270902,-10.252499193702533,-7.232234874987668,True,1.75,2,12
11,151.56825400298052,141.27253397214585,10.295720030834673,3.0634851558470046,True,1.75,2,12
12,142.95803045363039,143.57441441749216,-0.6163839638617787,2.447101191985226,True,1.75,2,12
13,149.39099789080572,149.61727067303252,-0.22627278222680047,2.2208284097584254,False,1.75,2,12
14,146.66416093610397,146.7688183887547,-0.10465745265074133,2.116170957107684,False,1.75,2,12
15,143.31635025777518,143.37308131259965,-0.05673105482446772,2.0594399022832164,False,1.75,2,12
16,140.09306716297397,140.13029969077473,-0.03723252780076791,2.0222073744824485,False,1.75,2,12
17,125.5524842789448,125.57539601609741,-0.022911737152611522,1.999295637329837,False,1.75,2,12
18,112.55368275364562,112.5685921882875,-0.014909434641879216,1.9843862026879577,False,1.75,2,12
19,111.40960916712373,111.41975363266754,-0.010144465543802994,1.9742417371441547,False,1.75,2,12
20,108.47245611128844,108.48057409446014,-0.008117983171700871,1.9661237539724539,False,1.75,2,12
21,124.23795807003302,124.24513047237983,-0.007172402346810713,1.9589513516256432,False,1.75,2,12
22,130.2171212434511,130.2236343769349,-0.006513133483821321,1.9524382181418218,False,1.75,2,12
23,133.18342699443843,133.1891742435904,-0.005747249151966116,1.9466909689898557,False,1.75,2,12
24,134.58954439019516,134.59515693848,-0.0056125482848301544,1.9410784207050256,False,1.75,2,12
1,158.50314572010907,173.98068806005662,-15.477542339947547,-15.477542339947547,True,1.8,2,12
2,170.98609369517075,154.45098942156858,16.535104273602172,1.0575619336546254,True,1.8,2,12
3,116.7075024942692,117.19463969417359,-0.48713719990438165,0.5704247337502437,True,1.8,2,12
4,126.59826830329695,138.77934319107555,-12.181074887778607,-11.610650154028363,True,1.8,2,12
5,172.7547950829515,156.62867839488996,16.12611668806153,4.515466534033166,True,1.8,2,12
6,153.75500664474933,154.44261501906084,-0.6876083743115089,3.827858159721657,True,1.8,2,12
7,151.84316349041333,167.09142850364367,-15.248265013230338,-11.42040685350868,True,1.8,2,12
8,163.41068037921053,147.4809117365627,15.929768642647844,4.509361789139163,True,1.8,2,12
9,139.71061637751785,140.37477113987012,-0.6641547623522683,3.8452070267868947,True,1.8,2,12
10,139.7477326590065,153.9379745181459,-14.190241859139405,-10.34503483235251,True,1.8,2,12
11,155.2416199916089,141.27253397214585,13.969086019463049,3.6240511871105383,True,1.8,2,12
12,142.95803045363039,143.57441441749216,-0.6163839638617787,3.0076672232487596,True,1.8,2,12
13,149.39099789080572,149.61727067303252,-0.22627278222680047,2.781394441021959,False,1.8,2,12
14,146.66416093610397,146.7688183887547,-0.10465745265074133,2.6767369883712178,False,1.8,2,12
15,143.31635025777518,143.37308131259965,-0.05673105482446772,2.62000593354675,False,1.8,2,12
16,140.09306716297397,140.13029969077473,-0.03723252780076791,2.582773405745982,False,1.8,2,12
17,125.5524842789448,125.57539601609741,-0.022911737152611522,2.5598616685933706,False,1.8,2,12
18,112.55368275364562,112.5685921882875,-0.014909434641879216,2.5449522339514914,False,1.8,2,12
19,111.40960916712373,111.41975363266754,-0.010144465543802994,2.5348077684076884,False,1.8,2,12
20,108.47245611128844,108.48057409446014,-0.008117983171700871,2.5266897852359875,False,1.8,2,12
21,124.23795807003302,124.24513047237983,-0.007172402346810713,2.519517382889177,False,1.8,2,12
22,130.2171212434511,130.2236343769349,-0.006513133483821321,2.5130042494053555,False,1.8,2,12
23,133.18342699443843,133.1891742435904,-0.005747249151966116,2.5072570002533894,False,1.8,2,12
24,134.58954439019516,134.59515693848,-0.0056125482848301544,2.5016444519685592,False,1.8,2,12
1,175.80674182104994,178.34486759159094,-2.5381257705410007,-2.5381257705410007,True,1.85,2,12
2,157.36117798152566,154.87851589861867,2.482662082906984,-0.05546368763401688,True,1.85,2,12
3,117.03726651273355,115.60668440754756,1.4305821051859908,1.375118417551974,True,1.85,2,12
4,126.7128748042163,141.44963936405372,-14.736764559837425,-13.361646142285451,True,1.85,2,12
5,177.14784902229167,156.55725058140072,20.590598440890943,7.228952298605492,True,1.85,2,12
6,153.78322840565423,152.0909513404013,1.692277065252938,8.92122936385843,True,1.85,2,12
7,151.8599305391141,170.28319727712955,-18.423266738015457,-9.502037374157027,True,1.85,2,12
8,167.6499401677149,147.28630099701124,20.363639170703664,10.861601796546637,True,1.85,2,12
9,139.71630947607673,138.18507922451332,1.5312302515634144,12.392832048110051,True,1.85,2,12
10,139.75162045372872,156.84923290499077,-17.09761245126205,-4.704780403152,True,1.85,2,12
11,158.92027183181088,141.02635610153808,17.893915730272795,13.189135327120795,True,1.85,2,12
12,142.95968789681245,141.3227650431485,1.6369228536639469,14.826058180784742,True,1.85,2,12
13,149.39235641040275,148.48874276064285,0.9036136497599045,15.729671830544646,False,1.85,2,12
14,146.6652456473459,146.09428755535345,0.570958091992452,16.300629922537098,False,1.85,2,12
15,143.31724247416702,142.91218263520494,0.40505983896207454,16.705689761499173,False,1.85,2,12
16,140.09392527111157,139.78370219513994,0.3102230759716349,17.015912837470808,False,1.85,2,12
17,125.5531649720738,125.35186922613312,0.20129574594068345,17.21720858341149,False,1.85,2,12
18,112.55422841824841,112.4106471911119,0.143581227136508,17.360789810548,False,1.85,2,12
19,111.41004873029425,111.2591348536997,0.1509138765945437,17.511703687142543,False,1.85,2,12
20,108.47281004102715,108.33908252313562,0.13372751789152915,17.645431205034072,False,1.85,2,12
21,124.23824141158431,124.08985512576206,0.1483862858222551,17.793817490856327,False,1.85,2,12
22,130.2174131624514,130.08219319180571,0.1352199706456929,17.92903746150202,False,1.85,2,12
23,133.1837064637043,133.05967847277773,0.12402799092657801,18.053065452428598,False,1.85,2,12
24,134.5898764419132,134.47615652316418,0.11371991874901255,18.16678537117761,False,1.85,2,12
1,179.89425729999158,184.10107230856303,-4.2068150085714535,-4.2068150085714535,True,1.9,2,12
2,161.91947626700556,155.4863829947756,6.433093272229968,2.2262782636585143,True,1.9,2,12
3,115.44931122610751,116.36233461828647,-0.9130233921789568,1.3132548714795576,True,1.9,2,12
4,125.98926325953771,146.3106111706254,-20.3213479110877,-19.00809303960814,True,1.9,2,12
5,180.93213251595992,157.28557014512938,23.646562370830537,4.638469331222396,True,1.9,2,12
6,153.4809276486793,153.14537326738434,0.33555438129496906,4.974023712517365,True,1.9,2,12
7,151.65823860579786,176.18496847847936,-24.5267298726815,-19.552706160164135,True,1.9,2,12
8,171.72634590389825,148.16382470761357,23.562521196284678,4.009815036120543,True,1.9,2,12
9,139.61166937952498,139.12687557185188,0.48479380767309976,4.4946088437936424,True,1.9,2,12
10,139.66730303790484,162.2217285675256,-22.554425529620744,-18.0598166858271,True,1.9,2,12
11,162.5209704351743,141.77833976904958,20.74263066612471,2.6828139802976096,True,1.9,2,12
12,142.8977611308693,142.28199273017364,0.6157684006956572,3.298582380993267,True,1.9,2,12
13,149.33515024983697,148.85077430608388,0.48437594375309345,3.7829583247463603,False,1.9,2,12
14,146.61478194795126,146.26347684324207,0.3513051047091835,4.134263429455544,False,1.9,2,12
15,143.2719935087386,143.0057185869227,0.2662749218158922,4.400538351271436,False,1.9,2,12
16,140.05242925838897,139.84099356198743,0.21143569640153714,4.611974047672973,False,1.9,2,12
17,125.52221306902285,125.3804155945239,0.14179747449895785,4.753771522171931,False,1.9,2,12
18,112.52992569272452,112.42635236817411,0.10357332455041046,4.8573448467223415,False,1.9,2,12
19,111.38340118202109,111.27332648702846,0.11007469499263323,4.967419541714975,False,1.9,2,12
20,108.4480553692546,108.34890712342713,0.09914824582747883,5.0665677875424535,False,1.9,2,12
21,124.21004930457998,124.09896436193594,0.11108494264404101,5.1776527301864945,False,1.9,2,12
22,130.1910648934452,130.08933156798867,0.1017333254565358,5.27938605564303,False,1.9,2,12
23,133.1591530012322,133.06554291795018,0.09361008328201592,5.372996138925046,False,1.9,2,12
24,134.56703773874577,134.48110681811735,0.08593092062841379,5.45892705955346,False,1.9,2,12
1,183.98177277893328,191.9755081610304,-7.993735382097128,-7.993735382097128,True,1.95,2,12
2,166.05024807543538,155.76141314557248,10.288834929862901,2.2950995477657727,True,1.95,2,12
3,115.44931122610751,116.36233461828647,-0.9130233921789568,1.382076155586816,True,1.95,2,12
4,125.98926325953771,152.4857408167697,-26.496477557231984,-25.114401401645168,True,1.95,2,12
5,190.17148055724027,157.55274858738906,32.61873196985121,7.5043305682060435,True,1.95,2,12
6,154.73383427794494,153.14537326738434,1.588461010560593,9.092791578766636,True,1.95,2,12
7,150.60137204302043,183.72741137781924,-33.126039334798804,-24.033247756032168,True,1.95,2,12
8,179.84775802317412,148.4268986454266,31.42085937774752,7.387611621715351,True,1.95,2,12
9,140.6296002426667,139.12687557185188,1.502724670814814,8.890336292530165,True,1.95,2,12
10,138.5116810028525,169.1603945574734,-30.64871355462091,-21.758377262090747,True,1.95,2,12
11,169.93676886128344,142.02397713117566,27.912791730107784,6.154414468017038,True,1.95,2,12
12,143.717091109055,142.28199273017364,1.4350983788813494,7.589512846898387,True,1.95,2,12
13,148.0409215254321,148.85077430608388,-0.8098527806517666,6.77966006624662,False,1.95,2,12
14,145.91394117238494,146.26347684324207,-0.34953567085713644,6.430124395389484,False,1.95,2,12
15,142.82216577258362,143.0057185869227,-0.18355281433909454,6.2465715810503895,False,1.95,2,12
16,139.7291179217706,139.84099356198743,-0.11187564021682306,6.134695940833566,False,1.95,2,12
17,125.31875840079701,125.3804155945239,-0.06165719372688727,6.073038747106679,False,1.95,2,12
18,112.38924689532494,112.42635236817411,-0.03710547284916288,6.035933274257516,False,1.95,2,12
19,111.2446160754751,111.27332648702846,-0.02871041155336229,6.007222862704154,False,1.95,2,12
20,108.32686843179118,108.34890712342713,-0.022038691635941632,5.985184171068212,False,1.95,2,12
21,124.07842723753134,124.09896436193594,-0.020537124404597762,5.964647046663615,False,1.95,2,12
22,130.0720029012071,130.08933156798867,-0.01732866678156597,5.947318379882049,False,1.95,2,12
23,133.05077647858482,133.06554291795018,-0.014766439365359929,5.932551940516689,False,1.95,2,12
24,134.46785705201412,134.48110681811735,-0.013249766103228922,5.91930217441346,False,1.95,2,12
1,188.06928825787492,199.84994401349775,-11.780655755622831,-11.780655755622831,True,2.0,2,12
2,170.18101988386522,156.03644329636936,14.144576587495862,2.363920831873031,True,2.0,2,12
3,115.44931122610751,116.36233461828647,-0.9130233921789568,1.4508974396940744,True,2.0,2,12
4,125.98926325953771,158.66087046291398,-32.67160720337627,-31.220709763682194,True,2.0,2,12
5,197.94442061444997,157.81992702964877,40.1244935848012,8.903783821119006,True,2.0,2,12
6,154.99632137977648,153.14537326738434,1.8509481123921319,10.754731933511138,True,2.0,2,12
7,150.60137204302043,191.26985427715908,-40.66848223413865,-29.913750300627513,True,2.0,2,12
8,187.28461385206444,148.6899725832396,38.59464126882483,8.680890968197318,True,2.0,2,12
9,140.87842118928015,139.12687557185188,1.7515456174282633,10.432436585625581,True,2.0,2,12
10,138.5116810028525,176.0990605474212,-37.587379544568705,-27.154942958943124,True,2.0,2,12
11,176.73091742208936,142.26961449330176,34.4613029287876,7.306359969844479,True,2.0,2,12
