support_state,trust_region_radius,target_candidate_coverage,candidate_coverage,absolute_coverage_gap,selected
post_promotion,0.026995504342011735,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.027566829832654592,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.027587956518828963,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.02963179760637115,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.030771658666753687,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03154835773492606,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03198304585305074,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03226086221822148,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.032986498996306665,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03379737958329071,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03400636798519494,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03438734230947573,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03448617607116919,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03584613177313566,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.036927272592218306,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03715597688809127,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03762199178958432,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.03909292579127752,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.039102726013742824,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.04031553717845977,0.997943797121316,0.5332419465387251,0.46470185058259084,False
post_promotion,0.04092642770921746,0.997943797121316,0.5332419465387251,0.46470185058259084,False
